"83181","Percentage normal sperm","X","34444524","34444524"
"83182","Percentage normal sperm","X","34447894","34447894"
"83183","Percentage normal sperm","X","34450048","34450048"
"83184","Percentage normal sperm","X","54939748","54939748"
"83185","Percentage normal sperm","X","53587153","53587153"
"83186","Percentage normal sperm","X","33093380","33093380"
"83187","Percentage normal sperm","X","33559168","33559168"
"83188","Percentage normal sperm","X","86769048","86769048"
"83189","Percentage normal sperm","X","61761278","61761278"
"83190","Percentage normal sperm","X","87430092","87430092"
"83191","Percentage normal sperm","X","79507340","79507340"
"83192","Percentage normal sperm","X","79511445","79511445"
"83193","Percentage normal sperm","X","79537297","79537297"
"83194","Percentage normal sperm","X","79618453","79618453"
"83195","Percentage normal sperm","X","53936242","53936242"
"83196","Percentage normal sperm","X","69001419","69001419"
"83197","Percentage normal sperm","X","79989019","79989019"
"83198","Percentage normal sperm","X","79997347","79997347"
"83199","Percentage normal sperm","X","80022712","80022712"
"83200","Percentage normal sperm","X","80023619","80023619"
"83201","Percentage normal sperm","X","80027416","80027416"
"83202","Percentage normal sperm","X","80028765","80028765"
"83204","Percentage normal sperm","X","80034487","80034487"
"83205","Percentage normal sperm","X","80035528","80035528"
"83206","Percentage normal sperm","X","80040038","80040038"
"83207","Percentage normal sperm","X","80041871","80041871"
"83208","Percentage normal sperm","X","80044250","80044250"
"83209","Percentage normal sperm","X","80055893","80055893"
"83210","Percentage normal sperm","X","80065077","80065077"
"83211","Percentage normal sperm","X","80066093","80066093"
"83212","Percentage normal sperm","X","80069330","80069330"
"83213","Percentage normal sperm","X","80073139","80073139"
"83214","Percentage normal sperm","X","80079355","80079355"
"83215","Percentage normal sperm","X","80081542","80081542"
"83216","Percentage normal sperm","X","39450386","39450386"
"83217","Percentage normal sperm","X","39451947","39451947"
"83218","Percentage normal sperm","X","39715623","39715623"
"83219","Percentage normal sperm","X","39718729","39718729"
"83220","Percentage normal sperm","X","79515705","79515705"
"83223","Percentage normal sperm","X","79549994","79549994"
"83224","Percentage normal sperm","X","79682127","79682127"
"83225","Percentage normal sperm","X","79686550","79686550"
"83226","Percentage normal sperm","X","79694399","79694399"
"83227","Percentage normal sperm","X","79695752","79695752"
"83228","Percentage normal sperm","X","79752658","79752658"
"83229","Percentage normal sperm","X","79757561","79757561"
"83230","Percentage normal sperm","X","79774196","79774196"
"83231","Percentage normal sperm","X","79775821","79775821"
"83232","Percentage normal sperm","X","79781816","79781816"
"83233","Percentage normal sperm","X","79801837","79801837"
"83234","Percentage normal sperm","X","79812731","79812731"
"83235","Percentage normal sperm","X","79835079","79835079"
"83236","Percentage normal sperm","X","79839069","79839069"
"83237","Percentage normal sperm","X","79840696","79840696"
"83238","Percentage normal sperm","X","79858744","79858744"
"83240","Percentage normal sperm","X","79897959","79897959"
"83241","Percentage normal sperm","X","79921747","79921747"
"83242","Percentage normal sperm","X","79938522","79938522"
"83243","Percentage normal sperm","X","79966989","79966989"
"83244","Percentage normal sperm","X","80190294","80190294"
"83245","Percentage normal sperm","X","34575351","34575351"
"83246","Percentage normal sperm","X","37507346","37507346"
"83247","Percentage normal sperm","X","76695026","76695026"
"83248","Percentage normal sperm","X","56315142","56315142"
"83249","Percentage normal sperm","X","50202756","50202756"
"83250","Percentage normal sperm","X","37214936","37214936"
"83251","Percentage normal sperm","X","22856142","22856142"
"83252","Percentage normal sperm","X","22987131","22987131"
"83253","Percentage normal sperm","X","23001785","23001785"
"83254","Percentage normal sperm","X","69028251","69028251"
"83255","Percentage normal sperm","X","69076315","69076315"
"83256","Percentage normal sperm","X","69094025","69094025"
"83257","Percentage normal sperm","X","69144911","69144911"
"83258","Percentage normal sperm","X","69148904","69148904"
"83259","Percentage normal sperm","X","69163600","69163600"
"83260","Percentage normal sperm","X","69212334","69212334"
"83261","Percentage normal sperm","X","69250001","69250001"
"83262","Percentage normal sperm","X","69253928","69253928"
"83263","Percentage normal sperm","X","71323546","71323546"
"83264","Percentage normal sperm","X","71347126","71347126"
"83265","Percentage normal sperm","X","69374816","69374816"
"83266","Percentage normal sperm","X","69381166","69381166"
"83267","Percentage normal sperm","X","69384041","69384041"
"83268","Percentage normal sperm","X","69386344","69386344"
"83269","Percentage normal sperm","X","69396533","69396533"
"83270","Percentage normal sperm","X","67615455","67615455"
"83271","Percentage normal sperm","X","67649822","67649822"
"83272","Percentage normal sperm","X","67705671","67705671"
"83273","Percentage normal sperm","X","72075680","72075680"
"83274","Percentage normal sperm","X","72104361","72104361"
"83275","Percentage normal sperm","X","72115566","72115566"
"83276","Percentage normal sperm","X","72118035","72118035"
"83277","Percentage normal sperm","X","72129487","72129487"
"83278","Percentage normal sperm","X","72136544","72136544"
"83279","Percentage normal sperm","X","72143888","72143888"
"83280","Percentage normal sperm","X","72147845","72147845"
"83281","Percentage normal sperm","X","72152487","72152487"
"83282","Percentage normal sperm","X","72305604","72305604"
"83283","Percentage normal sperm","X","72343260","72343260"
"83284","Percentage normal sperm","X","72440401","72440401"
"83285","Percentage normal sperm","X","69731618","69731618"
"83286","Percentage normal sperm","X","69751299","69751299"
"83287","Percentage normal sperm","X","69791093","69791093"
"83288","Percentage normal sperm","X","69805842","69805842"
"83289","Percentage normal sperm","X","69807979","69807979"
"83290","Percentage normal sperm","X","69815031","69815031"
"83291","Percentage normal sperm","X","69828590","69828590"
"83292","Percentage normal sperm","X","54167688","54167688"
"83293","Percentage normal sperm","X","61646835","61646835"
"83294","Percentage normal sperm","X","38382119","38382119"
"83295","Percentage normal sperm","X","38401353","38401353"
"83296","Percentage normal sperm","X","38406271","38406271"
"83297","Percentage normal sperm","X","35201816","35201816"
"83298","Percentage normal sperm","X","62412306","62412306"
"83299","Percentage normal sperm","X","62478018","62478018"
"83300","Percentage normal sperm","X","80120274","80120274"
"83301","Percentage normal sperm","X","80132728","80132728"
"83302","Percentage normal sperm","X","80133873","80133873"
"83303","Percentage normal sperm","X","80134776","80134776"
"83304","Percentage normal sperm","X","80136402","80136402"
"83305","Percentage normal sperm","X","80138808","80138808"
"83306","Percentage normal sperm","X","80145757","80145757"
"83307","Percentage normal sperm","X","80156383","80156383"
"83308","Percentage normal sperm","X","80161633","80161633"
"83309","Percentage normal sperm","X","80167393","80167393"
"83310","Percentage normal sperm","X","80182963","80182963"
"83311","Percentage normal sperm","X","80197131","80197131"
"83312","Percentage normal sperm","X","80211865","80211865"
"83313","Percentage normal sperm","X","80220733","80220733"
"83314","Percentage normal sperm","X","47864417","47864417"
"83315","Percentage normal sperm","X","49947470","49947470"
"83316","Percentage normal sperm","X","71436923","71436923"
"83317","Percentage normal sperm","X","71441549","71441549"
"83318","Percentage normal sperm","X","71629250","71629250"
"83319","Percentage normal sperm","X","71638997","71638997"
"83320","Percentage normal sperm","X","71662778","71662778"
"83321","Percentage normal sperm","X","71703501","71703501"
"83322","Percentage normal sperm","X","69911213","69911213"
"83323","Percentage normal sperm","X","69956674","69956674"
"83324","Percentage normal sperm","X","70026770","70026770"
"83325","Percentage normal sperm","X","70096191","70096191"
"83326","Percentage normal sperm","X","70219377","70219377"
"83327","Percentage normal sperm","X","70311907","70311907"
"83328","Percentage normal sperm","X","70323759","70323759"
"83329","Percentage normal sperm","X","70339780","70339780"
"83330","Percentage normal sperm","X","59269729","59269729"
"83331","Percentage normal sperm","X","59283161","59283161"
"83332","Percentage normal sperm","X","49875115","49875115"
"83333","Percentage normal sperm","X","84901643","84901643"
"83334","Percentage normal sperm","X","76425739","76425739"
"83335","Percentage normal sperm","X","76444996","76444996"
"83336","Percentage normal sperm","X","52110984","52110984"
"83337","Percentage normal sperm","X","33544095","33544095"
"83338","Percentage normal sperm","X","35835849","35835849"
"83339","Percentage normal sperm","X","55287789","55287789"
"83340","Percentage normal sperm","X","52020366","52020366"
"83341","Percentage normal sperm","X","50567093","50567093"
"83342","Percentage normal sperm","X","106150780","106150780"
"83343","Percentage normal sperm","X","52799889","52799889"
"83344","Percentage normal sperm","X","80719193","80719193"
"83345","Percentage normal sperm","X","33865506","33865506"
"83346","Percentage normal sperm","X","33906282","33906282"
"83347","Percentage normal sperm","X","61118331","61118331"
"83348","Percentage normal sperm","X","61145691","61145691"
"83349","Percentage normal sperm","X","53041257","53041257"
"83350","Percentage normal sperm","X","53901985","53901985"
"83351","Percentage normal sperm","X","33782575","33782575"
"83352","Percentage normal sperm","X","59287233","59287233"
"83353","Percentage normal sperm","X","59337074","59337074"
"83354","Percentage normal sperm","X","59360984","59360984"
"83355","Percentage normal sperm","X","75716298","75716298"
"83356","Percentage normal sperm","X","53116653","53116653"
"83357","Percentage normal sperm","X","68557999","68557999"
"83358","Percentage normal sperm","X","34615069","34615069"
"83359","Percentage normal sperm","X","34642029","34642029"
"83360","Percentage normal sperm","X","76549855","76549855"
"83361","Percentage normal sperm","X","56383687","56383687"
"83362","Percentage normal sperm","X","87532804","87532804"
"83363","Percentage normal sperm","X","80325514","80325514"
"83364","Percentage normal sperm","X","80328176","80328176"
"83365","Percentage normal sperm","X","50295076","50295076"
"83366","Percentage normal sperm","X","50280582","50280582"
"83367","Percentage normal sperm","X","74858453","74858453"
"83368","Percentage normal sperm","X","52011706","52011706"
"83369","Percentage normal sperm","X","51990845","51990845"
"83370","Percentage normal sperm","X","51933518","51933518"
"83371","Percentage normal sperm","X","51899097","51899097"
"83372","Percentage normal sperm","X","51897352","51897352"
"83373","Percentage normal sperm","X","52197060","52197060"
"83374","Percentage normal sperm","X","52217243","52217243"
"83375","Percentage normal sperm","X","63123804","63123804"
"83376","Percentage normal sperm","X","75388228","75388228"
"83377","Percentage normal sperm","X","26080401","26080401"
"83378","Percentage normal sperm","X","34028309","34028309"
"83379","Percentage normal sperm","X","34033315","34033315"
"83380","Percentage normal sperm","X","34035780","34035780"
"83381","Percentage normal sperm","X","34073813","34073813"
"83382","Percentage normal sperm","X","78246832","78246832"
"83383","Percentage normal sperm","X","31949812","31949812"
"83384","Percentage normal sperm","X","31954644","31954644"
"83385","Percentage normal sperm","X","31983913","31983913"
"83386","Percentage normal sperm","X","31985742","31985742"
"83387","Percentage normal sperm","X","32005830","32005830"
"83388","Percentage normal sperm","X","32016903","32016903"
"83389","Percentage normal sperm","X","62730924","62730924"
"83390","Percentage normal sperm","X","51104112","51104112"
"83391","Percentage normal sperm","X","80745022","80745022"
"83392","Percentage normal sperm","X","80768353","80768353"
"83393","Percentage normal sperm","X","80769989","80769989"
"83394","Percentage normal sperm","X","56964648","56964648"
"83395","Percentage normal sperm","X","58432853","58432853"
"83396","Percentage normal sperm","X","58433852","58433852"
"83397","Percentage normal sperm","X","58436980","58436980"
"83398","Percentage normal sperm","X","53150168","53150168"
"83399","Percentage normal sperm","X","53158193","53158193"
"83400","Percentage normal sperm","X","53172084","53172084"
"83401","Percentage normal sperm","X","53289657","53289657"
"83402","Percentage normal sperm","X","65009472","65009472"
"83403","Percentage normal sperm","X","47765808","47765808"
"83404","Percentage normal sperm","X","52946920","52946920"
"83405","Percentage normal sperm","X","50365294","50365294"
"83406","Percentage normal sperm","X","50340699","50340699"
"83407","Percentage normal sperm","X","81789809","81789809"
"83408","Percentage normal sperm","X","81805200","81805200"
"83409","Percentage normal sperm","X","81841725","81841725"
"83410","Percentage normal sperm","X","81865035","81865035"
"83411","Percentage normal sperm","X","82001897","82001897"
"83412","Percentage normal sperm","X","82072236","82072236"
"83413","Percentage normal sperm","X","31290923","31290923"
"83414","Percentage normal sperm","X","84529305","84529305"
"83415","Percentage normal sperm","X","84532275","84532275"
"83416","Percentage normal sperm","X","84533770","84533770"
"83417","Percentage normal sperm","X","84547445","84547445"
"83418","Percentage normal sperm","X","63760487","63760487"
"83419","Percentage normal sperm","X","31087184","31087184"
"83420","Percentage normal sperm","X","57773884","57773884"
"83421","Percentage normal sperm","X","57775966","57775966"
"83422","Percentage normal sperm","X","57790867","57790867"
"83423","Percentage normal sperm","X","57799877","57799877"
"83424","Percentage normal sperm","X","53920545","53920545"
"83426","Percentage normal sperm","X","54627750","54627750"
"83427","Percentage normal sperm","X","33950868","33950868"
"83428","Percentage normal sperm","X","33952516","33952516"
"83429","Percentage normal sperm","X","33961560","33961560"
"83430","Percentage normal sperm","X","33968454","33968454"
"83431","Percentage normal sperm","X","53167315","53167315"
"83432","Percentage normal sperm","X","53168525","53168525"
"83433","Percentage normal sperm","X","33410908","33410908"
"83434","Percentage normal sperm","X","25802713","25802713"
"83436","Percentage normal sperm","X","54644885","54644885"
"83437","Percentage normal sperm","X","53364670","53364670"
"83438","Percentage normal sperm","X","62154950","62154950"
"83439","Percentage normal sperm","X","80753697","80753697"
"83440","Percentage normal sperm","X","54183567","54183567"
"83441","Percentage normal sperm","X","37708851","37708851"
"83442","Percentage normal sperm","X","70513501","70513501"
"83443","Percentage normal sperm","X","32604346","32604346"
"83444","Percentage normal sperm","X","76499227","76499227"
"83445","Percentage normal sperm","X","49330290","49330290"
"83446","Percentage normal sperm","X","31493602","31493602"
"83447","Percentage normal sperm","X","84476038","84476038"
"83448","Percentage normal sperm","X","57737876","57737876"
"83449","Percentage normal sperm","X","45323503","45323503"
"83450","Percentage normal sperm","X","45346683","45346683"
"83451","Percentage normal sperm","X","29986451","29986451"
"83452","Percentage normal sperm","X","58512310","58512310"
"83453","Percentage normal sperm","X","41514555","41514555"
"83454","Percentage normal sperm","X","87481688","87481688"
"83455","Percentage normal sperm","X","74856066","74856066"
"83456","Percentage normal sperm","X","42967193","42967193"
"83457","Percentage normal sperm","X","54491607","54491607"
"83458","Percentage normal sperm","X","32999652","32999652"
"83459","Percentage normal sperm","X","33003067","33003067"
"83460","Percentage normal sperm","X","61344475","61344475"
"83461","Percentage normal sperm","X","79978310","79978310"
"83462","Percentage normal sperm","X","80663187","80663187"
"83463","Percentage normal sperm","X","34284062","34284062"
"83464","Percentage normal sperm","X","34288748","34288748"
"83465","Percentage normal sperm","X","33706023","33706023"
"83466","Percentage normal sperm","X","80740763","80740763"
"83467","Percentage normal sperm","X","38801587","38801587"
"83468","Percentage normal sperm","X","38903294","38903294"
"83469","Percentage normal sperm","X","38937601","38937601"
"83470","Percentage normal sperm","X","39054666","39054666"
"83471","Percentage normal sperm","X","39061301","39061301"
"83472","Percentage normal sperm","X","39350880","39350880"
"83473","Percentage normal sperm","X","39582771","39582771"
"83474","Percentage normal sperm","X","39703485","39703485"
"83475","Percentage normal sperm","X","39729346","39729346"
"83476","Percentage normal sperm","X","63751390","63751390"
"83477","Percentage normal sperm","X","73421405","73421405"
"83478","Percentage normal sperm","X","74224174","74224174"
"83479","Percentage normal sperm","X","82275412","82275412"
"83480","Percentage normal sperm","X","45936521","45936521"
"83481","Percentage normal sperm","X","62769676","62769676"
"83482","Percentage normal sperm","X","59444264","59444264"
"83483","Percentage normal sperm","X","59468186","59468186"
"83484","Percentage normal sperm","X","59477112","59477112"
"83485","Percentage normal sperm","X","87538338","87538338"
"83486","Percentage normal sperm","X","62832813","62832813"
"83487","Percentage normal sperm","X","81770223","81770223"
"83488","Percentage normal sperm","X","81771338","81771338"
"83489","Percentage normal sperm","X","58487651","58487651"
"83490","Percentage normal sperm","X","56895535","56895535"
"83491","Percentage normal sperm","X","54482564","54482564"
"83492","Percentage normal sperm","X","45962558","45962558"
"83493","Percentage normal sperm","X","45991099","45991099"
"83494","Percentage normal sperm","X","54661225","54661225"
"83495","Percentage normal sperm","X","54668411","54668411"
"83496","Percentage normal sperm","X","54689403","54689403"
"83497","Percentage normal sperm","X","54917837","54917837"
"83498","Percentage normal sperm","X","47260441","47260441"
"83499","Percentage normal sperm","X","33350161","33350161"
"83500","Percentage normal sperm","X","33355792","33355792"
"83501","Percentage normal sperm","X","33363260","33363260"
"83502","Percentage normal sperm","X","59594752","59594752"
"83503","Percentage normal sperm","X","80749376","80749376"
"83504","Percentage normal sperm","X","33298426","33298426"
"83505","Percentage normal sperm","X","58491774","58491774"
"83506","Percentage normal sperm","X","58494310","58494310"
"83507","Percentage normal sperm","X","58504177","58504177"
"83508","Percentage normal sperm","X","81775131","81775131"
"83509","Percentage normal sperm","X","70453181","70453181"
"83510","Percentage normal sperm","X","61116178","61116178"
"83511","Percentage normal sperm","X","78304410","78304410"
"83512","Percentage normal sperm","X","44820151","44820151"
"83513","Percentage normal sperm","X","44874853","44874853"
"83514","Percentage normal sperm","X","44903425","44903425"
"83515","Percentage normal sperm","X","45189770","45189770"
"83516","Percentage normal sperm","X","45210880","45210880"
"83517","Percentage normal sperm","X","45215409","45215409"
"83518","Percentage normal sperm","X","45274074","45274074"
"83519","Percentage normal sperm","X","78722494","78722494"
"83520","Percentage normal sperm","X","78734390","78734390"
"83521","Percentage normal sperm","X","48380851","48380851"
"83522","Percentage normal sperm","X","48370259","48370259"
"83523","Percentage normal sperm","X","48345273","48345273"
"83524","Percentage normal sperm","X","48320891","48320891"
"83525","Percentage normal sperm","X","50570507","50570507"
"83526","Percentage normal sperm","X","54840728","54840728"
"83527","Percentage normal sperm","X","54847727","54847727"
"83528","Percentage normal sperm","X","78545900","78545900"
"83529","Percentage normal sperm","X","78591557","78591557"
"83530","Percentage normal sperm","X","85012912","85012912"
"83531","Percentage normal sperm","X","60998961","60998961"
"83532","Percentage normal sperm","X","50492727","50492727"
"83533","Percentage normal sperm","X","50458027","50458027"
"83534","Percentage normal sperm","X","62954707","62954707"
"83535","Percentage normal sperm","X","62967177","62967177"
"83536","Percentage normal sperm","X","56944452","56944452"
"83537","Percentage normal sperm","X","54013947","54013947"
"83538","Percentage normal sperm","X","54046201","54046201"
"83539","Percentage normal sperm","X","45624127","45624127"
"83540","Percentage normal sperm","X","33304129","33304129"
"83541","Percentage normal sperm","X","33311402","33311402"
"83542","Percentage normal sperm","X","33341168","33341168"
"83543","Percentage normal sperm","X","62496206","62496206"
"83544","Percentage normal sperm","X","57638247","57638247"
"83545","Percentage normal sperm","X","31793237","31793237"
"83546","Percentage normal sperm","X","76553481","76553481"
"83547","Percentage normal sperm","X","34264729","34264729"
"83548","Percentage normal sperm","X","61956551","61956551"
"83549","Percentage normal sperm","X","53541517","53541517"
"83550","Percentage normal sperm","X","33940214","33940214"
"83551","Percentage normal sperm","X","33947560","33947560"
"83552","Percentage normal sperm","X","53928423","53928423"
"83553","Percentage normal sperm","X","51146178","51146178"
"83554","Percentage normal sperm","X","37810647","37810647"
"83555","Percentage normal sperm","X","37865952","37865952"
"83556","Percentage normal sperm","X","80808474","80808474"
"83557","Percentage normal sperm","X","71737801","71737801"
"83558","Percentage normal sperm","X","64651973","64651973"
"83559","Percentage normal sperm","X","64654733","64654733"
"83560","Percentage normal sperm","X","43709927","43709927"
"83561","Percentage normal sperm","X","78550280","78550280"
"83562","Percentage normal sperm","X","31972721","31972721"
"83563","Percentage normal sperm","X","65499956","65499956"
"83564","Percentage normal sperm","X","56569619","56569619"
"83565","Percentage normal sperm","X","52955426","52955426"
"83566","Percentage normal sperm","X","53025497","53025497"
"83567","Percentage normal sperm","X","53078372","53078372"
"83568","Percentage normal sperm","X","81000230","81000230"
"83569","Percentage normal sperm","X","81325068","81325068"
"83570","Percentage normal sperm","X","81328513","81328513"
"83571","Percentage normal sperm","X","81348511","81348511"
"83572","Percentage normal sperm","X","81361461","81361461"
"83573","Percentage normal sperm","X","81370354","81370354"
"83574","Percentage normal sperm","X","81373533","81373533"
"83575","Percentage normal sperm","X","81396993","81396993"
"83576","Percentage normal sperm","X","49899252","49899252"
"83577","Percentage normal sperm","X","49896609","49896609"
"83578","Percentage normal sperm","X","49884747","49884747"
"83579","Percentage normal sperm","X","53318739","53318739"
"83580","Percentage normal sperm","X","53321945","53321945"
"83581","Percentage normal sperm","X","53326660","53326660"
"83582","Percentage normal sperm","X","85037684","85037684"
"83583","Percentage normal sperm","X","60058652","60058652"
"83584","Percentage normal sperm","X","85703442","85703442"
"83585","Percentage normal sperm","X","54483399","54483399"
"83586","Percentage normal sperm","X","62932319","62932319"
"83587","Percentage normal sperm","X","62949343","62949343"
"83588","Percentage normal sperm","X","53266578","53266578"
"83589","Percentage normal sperm","X","57380391","57380391"
"83590","Percentage normal sperm","X","23064663","23064663"
"83591","Percentage normal sperm","X","79499453","79499453"
"83592","Percentage normal sperm","X","79504849","79504849"
"83593","Percentage normal sperm","X","50444928","50444928"
"83594","Percentage normal sperm","X","50441153","50441153"
"83595","Percentage normal sperm","X","34770315","34770315"
"83596","Percentage normal sperm","X","79469599","79469599"
"83597","Percentage normal sperm","X","77776057","77776057"
"83598","Percentage normal sperm","X","54590649","54590649"
"83599","Percentage normal sperm","X","81425417","81425417"
"83600","Percentage normal sperm","X","81429093","81429093"
"83601","Percentage normal sperm","X","81445358","81445358"
"83602","Percentage normal sperm","X","81474020","81474020"
"83603","Percentage normal sperm","X","81490689","81490689"
"83604","Percentage normal sperm","X","81494495","81494495"
"83605","Percentage normal sperm","X","81513882","81513882"
"83606","Percentage normal sperm","X","81524855","81524855"
"83607","Percentage normal sperm","X","81555383","81555383"
"83608","Percentage normal sperm","X","81553411","81553411"
"83609","Percentage normal sperm","X","81565988","81565988"
"83610","Percentage normal sperm","X","81601621","81601621"
"83611","Percentage normal sperm","X","81613885","81613885"
"83612","Percentage normal sperm","X","81658097","81658097"
"83613","Percentage normal sperm","X","47355431","47355431"
"83614","Percentage normal sperm","X","80907835","80907835"
"83615","Percentage normal sperm","X","83615188","83615188"
"83616","Percentage normal sperm","X","83625403","83625403"
"83617","Percentage normal sperm","X","83665761","83665761"
"83618","Percentage normal sperm","X","36612007","36612007"
"83619","Percentage normal sperm","X","57878600","57878600"
"83620","Percentage normal sperm","X","32968686","32968686"
"83621","Percentage normal sperm","X","32972887","32972887"
"83622","Percentage normal sperm","X","53145499","53145499"
"83623","Percentage normal sperm","X","47219450","47219450"
"83624","Percentage normal sperm","X","59706598","59706598"
"83625","Percentage normal sperm","X","59710012","59710012"
"83626","Percentage normal sperm","X","59711425","59711425"
"83627","Percentage normal sperm","X","26639347","26639347"
"83628","Percentage normal sperm","X","39832309","39832309"
"83629","Percentage normal sperm","X","39846363","39846363"
"83630","Percentage normal sperm","X","39862267","39862267"
"83631","Percentage normal sperm","X","33387811","33387811"
"83632","Percentage normal sperm","X","33414613","33414613"
"83633","Percentage normal sperm","X","33418209","33418209"
"83634","Percentage normal sperm","X","60206811","60206811"
"83635","Percentage normal sperm","X","60215392","60215392"
"83636","Percentage normal sperm","X","60227886","60227886"
"83637","Percentage normal sperm","X","60285035","60285035"
"83638","Percentage normal sperm","X","54291908","54291908"
"83639","Percentage normal sperm","X","46150665","46150665"
"83640","Percentage normal sperm","X","32007978","32007978"
"83641","Percentage normal sperm","X","59969350","59969350"
"83642","Percentage normal sperm","X","59977931","59977931"
"83643","Percentage normal sperm","X","59988865","59988865"
"83644","Percentage normal sperm","X","52306760","52306760"
"83645","Percentage normal sperm","X","79002577","79002577"
"83646","Percentage normal sperm","X","79031986","79031986"
"83647","Percentage normal sperm","X","79040016","79040016"
"83648","Percentage normal sperm","X","79045775","79045775"
"83649","Percentage normal sperm","X","79048382","79048382"
"83650","Percentage normal sperm","X","80287431","80287431"
"83651","Percentage normal sperm","X","53975240","53975240"
"83652","Percentage normal sperm","X","37269747","37269747"
"83653","Percentage normal sperm","X","37302706","37302706"
"83654","Percentage normal sperm","X","59579138","59579138"
"83655","Percentage normal sperm","X","59584369","59584369"
"83656","Percentage normal sperm","X","59698500","59698500"
"83657","Percentage normal sperm","X","49381239","49381239"
"83658","Percentage normal sperm","X","58088691","58088691"
"83659","Percentage normal sperm","X","87762204","87762204"
"83660","Percentage normal sperm","X","87766971","87766971"
"83661","Percentage normal sperm","X","87799798","87799798"
"83662","Percentage normal sperm","X","87804544","87804544"
"83663","Percentage normal sperm","X","57291052","57291052"
"83664","Percentage normal sperm","X","71370929","71370929"
"83665","Percentage normal sperm","X","80546614","80546614"
"83666","Percentage normal sperm","X","58430818","58430818"
"83667","Percentage normal sperm","X","79270721","79270721"
"83668","Percentage normal sperm","X","79404904","79404904"
"83669","Percentage normal sperm","X","79406736","79406736"
"83670","Percentage normal sperm","X","78314145","78314145"
"83671","Percentage normal sperm","X","83735908","83735908"
"83672","Percentage normal sperm","X","83744135","83744135"
"83673","Percentage normal sperm","X","83755392","83755392"
"83674","Percentage normal sperm","X","83841992","83841992"
"83675","Percentage normal sperm","X","80939339","80939339"
"83676","Percentage normal sperm","X","80940309","80940309"
"83677","Percentage normal sperm","X","50576235","50576235"
"83678","Percentage normal sperm","X","50565472","50565472"
"83679","Percentage normal sperm","X","31987537","31987537"
"83680","Percentage normal sperm","X","54681311","54681311"
"83681","Percentage normal sperm","X","59715023","59715023"
"83682","Percentage normal sperm","X","47399786","47399786"
"83683","Percentage normal sperm","X","50408125","50408125"
"83684","Percentage normal sperm","X","77468562","77468562"
"83685","Percentage normal sperm","X","54665430","54665430"
"83686","Percentage normal sperm","X","56335114","56335114"
"83687","Percentage normal sperm","X","56328550","56328550"
"83688","Percentage normal sperm","X","59555581","59555581"
"83689","Percentage normal sperm","X","59581031","59581031"
"83690","Percentage normal sperm","X","80930930","80930930"
"83691","Percentage normal sperm","X","80938180","80938180"
"83692","Percentage normal sperm","X","81313556","81313556"
"83693","Percentage normal sperm","X","80928529","80928529"
"83694","Percentage normal sperm","X","80994314","80994314"
"83695","Percentage normal sperm","X","81088206","81088206"
"83696","Percentage normal sperm","X","62814036","62814036"
"83697","Percentage normal sperm","X","78721224","78721224"
"83698","Percentage normal sperm","X","54741145","54741145"
"83699","Percentage normal sperm","X","33300355","33300355"
"83700","Percentage normal sperm","X","22888679","22888679"
"83701","Percentage normal sperm","X","80886990","80886990"
"83702","Percentage normal sperm","X","80889228","80889228"
"83703","Percentage normal sperm","X","80897013","80897013"
"83704","Percentage normal sperm","X","37082074","37082074"
"83705","Percentage normal sperm","X","37083770","37083770"
"83706","Percentage normal sperm","X","37086566","37086566"
"83707","Percentage normal sperm","X","81002138","81002138"
"83708","Percentage normal sperm","X","51496482","51496482"
"83709","Percentage normal sperm","X","58440198","58440198"
"83710","Percentage normal sperm","X","85467201","85467201"
"83711","Percentage normal sperm","X","52426583","52426583"
"83712","Percentage normal sperm","X","81028229","81028229"
"83713","Percentage normal sperm","X","31826111","31826111"
"83714","Percentage normal sperm","X","31905900","31905900"
"83715","Percentage normal sperm","X","31909818","31909818"
"83716","Percentage normal sperm","X","31912800","31912800"
"83717","Percentage normal sperm","X","31914339","31914339"
"83718","Percentage normal sperm","X","63800878","63800878"
"83719","Percentage normal sperm","X","63828000","63828000"
"83720","Percentage normal sperm","X","63838147","63838147"
"83721","Percentage normal sperm","X","63879224","63879224"
"83722","Percentage normal sperm","X","63990682","63990682"
"83723","Percentage normal sperm","X","33203677","33203677"
"83724","Percentage normal sperm","X","33212853","33212853"
"83725","Percentage normal sperm","X","33583387","33583387"
"83726","Percentage normal sperm","X","33644431","33644431"
"83727","Percentage normal sperm","X","33648898","33648898"
"83728","Percentage normal sperm","X","33654368","33654368"
"83729","Percentage normal sperm","X","33657192","33657192"
"83730","Percentage normal sperm","X","33662672","33662672"
"83731","Percentage normal sperm","X","33684741","33684741"
"83732","Percentage normal sperm","X","33692276","33692276"
"83733","Percentage normal sperm","X","33695847","33695847"
"83734","Percentage normal sperm","X","33748819","33748819"
"83735","Percentage normal sperm","X","33773681","33773681"
"83736","Percentage normal sperm","X","33757365","33757365"
"83737","Percentage normal sperm","X","33758423","33758423"
"83738","Percentage normal sperm","X","60002069","60002069"
"83739","Percentage normal sperm","X","61716310","61716310"
"83740","Percentage normal sperm","X","61751952","61751952"
"83741","Percentage normal sperm","X","87822778","87822778"
"83742","Percentage normal sperm","X","87825078","87825078"
"83743","Percentage normal sperm","X","50406826","50406826"
"83744","Percentage normal sperm","X","50404524","50404524"
"83745","Percentage normal sperm","X","50393641","50393641"
"83746","Percentage normal sperm","X","50379939","50379939"
